time,Filename,abs_time,Tube,ToD,Day,Actinic_par,OD680,OD720
168,20250128_B2201_MCMIX004_567_156,2025-01-21T22:48:00Z,7,21,7,0.4999,0.02815,0.02096
169,20250128_B2201_MCMIX004_567_156,2025-01-21T22:54:00Z,7,22,7,11.501,0.02428,0.0193
170,20250128_B2201_MCMIX004_567_156,2025-01-21T23:00:00Z,7,23,7,44.5021,0.02737,0.01915
171,20250128_B2201_MCMIX004_567_156,2025-01-21T23:06:00Z,7,0,7,89.5026,0.02428,0.0199
172,20250128_B2201_MCMIX004_567_156,2025-01-21T23:12:00Z,7,1,7,134.5003,0.02551,0.019
173,20250128_B2201_MCMIX004_567_156,2025-01-21T23:18:00Z,7,2,7,167.5001,0.02536,0.02066
174,20250128_B2201_MCMIX004_567_156,2025-01-21T23:24:00Z,7,3,7,179.987,0.02536,0.02156
175,20250128_B2201_MCMIX004_567_156,2025-01-21T23:30:00Z,7,4,7,168.499,0.02597,0.02323
176,20250128_B2201_MCMIX004_567_156,2025-01-21T23:36:00Z,7,5,7,135.4979,0.02799,0.02598
177,20250128_B2201_MCMIX004_567_156,2025-01-21T23:42:00Z,7,6,7,90.4974,0.01998,0.03199
178,20250128_B2201_MCMIX004_567_156,2025-01-21T23:48:00Z,7,7,7,45.4997,0.01983,0.01764
179,20250128_B2201_MCMIX004_567_156,2025-01-21T23:54:00Z,7,8,7,12.4999,0.01588,0.01391
180,20250128_B2201_MCMIX004_567_156,2025-01-22T00:00:00Z,7,9,8,0.4999,0.01212,0.0108
181,20250128_B2201_MCMIX004_567_156,2025-01-22T00:06:00Z,7,10,8,0.4999,0.00988,0.00947
182,20250128_B2201_MCMIX004_567_156,2025-01-22T00:12:00Z,7,11,8,0.4999,0.00676,0.00595
183,20250128_B2201_MCMIX004_567_156,2025-01-22T00:18:00Z,7,12,8,0.4999,0.0069,0.00653
184,20250128_B2201_MCMIX004_567_156,2025-01-22T00:24:00Z,7,13,8,0.4999,0.00292,0.00275
185,20250128_B2201_MCMIX004_567_156,2025-01-22T00:30:00Z,7,14,8,0.4999,0.00219,0.0058
198,20250128_B2201_MCMIX004_567_156,2025-01-22T01:48:00Z,7,3,8,179.5001,0.00131,0
220,20250128_B2201_MCMIX004_567_156,2025-01-22T04:00:00Z,7,1,9,134.5003,0.03678,0.02812
221,20250128_B2201_MCMIX004_567_156,2025-01-22T04:06:00Z,7,2,9,167.5001,0.03805,0.03245
222,20250128_B2201_MCMIX004_567_156,2025-01-22T04:12:00Z,7,3,9,179.5001,0.03127,0.0246
223,20250128_B2201_MCMIX004_567_156,2025-01-22T04:18:00Z,7,4,9,168.499,0.03378,0.02751
224,20250128_B2201_MCMIX004_567_156,2025-01-22T04:24:00Z,7,5,9,135.4979,0.04414,0.03902
225,20250128_B2201_MCMIX004_567_156,2025-01-22T04:30:00Z,7,6,9,90.4974,0.09437,0.0726
226,20250128_B2201_MCMIX004_567_156,2025-01-22T04:36:00Z,7,7,9,45.4997,0.07662,0.06685
227,20250128_B2201_MCMIX004_567_156,2025-01-22T04:42:00Z,7,8,9,12.4999,0.07058,0.06084
228,20250128_B2201_MCMIX004_567_156,2025-01-22T04:48:00Z,7,9,10,0.4999,0.06327,0.05672
229,20250128_B2201_MCMIX004_567_156,2025-01-22T04:54:00Z,7,10,10,0.4999,0.05991,0.04907
230,20250128_B2201_MCMIX004_567_156,2025-01-22T05:00:00Z,7,11,10,0.4999,0.05278,0.04521
231,20250128_B2201_MCMIX004_567_156,2025-01-22T05:06:00Z,7,12,10,0.4999,0.05228,0.04441
232,20250128_B2201_MCMIX004_567_156,2025-01-22T05:12:00Z,7,13,10,0.4999,0.04787,0.03997
233,20250128_B2201_MCMIX004_567_156,2025-01-22T05:18:00Z,7,14,10,0.4999,0.0443,0.0351
234,20250128_B2201_MCMIX004_567_156,2025-01-22T05:24:00Z,7,15,10,0.4999,0.03933,0.03106
235,20250128_B2201_MCMIX004_567_156,2025-01-22T05:30:00Z,7,16,10,0.4999,0.03774,0.02982
236,20250128_B2201_MCMIX004_567_156,2025-01-22T05:36:00Z,7,17,10,0.4999,0.03488,0.02659
237,20250128_B2201_MCMIX004_567_156,2025-01-22T05:42:00Z,7,18,10,0.4999,0.03378,0.02399
238,20250128_B2201_MCMIX004_567_156,2025-01-22T05:48:00Z,7,19,10,0.4999,0.03002,0.02081
239,20250128_B2201_MCMIX004_567_156,2025-01-22T05:54:00Z,7,20,10,0.4999,0.02721,0.019
240,20250128_B2201_MCMIX004_567_156,2025-01-22T06:00:00Z,7,21,10,0.4999,0.02768,0.01855
241,20250128_B2201_MCMIX004_567_156,2025-01-22T06:06:00Z,7,22,10,11.501,0.03064,0.02308
242,20250128_B2201_MCMIX004_567_156,2025-01-22T06:12:00Z,7,23,10,44.5021,0.0308,0.02187
243,20250128_B2201_MCMIX004_567_156,2025-01-22T06:18:00Z,7,0,10,89.5026,0.03331,0.02369
244,20250128_B2201_MCMIX004_567_156,2025-01-22T06:24:00Z,7,1,10,134.5003,0.03457,0.02384
245,20250128_B2201_MCMIX004_567_156,2025-01-22T06:30:00Z,7,2,10,167.5001,0.03885,0.02797
248,20250128_B2201_MCMIX004_567_156,2025-01-22T06:48:00Z,7,5,10,135.4979,0.07593,0.062
249,20250128_B2201_MCMIX004_567_156,2025-01-22T06:54:00Z,7,6,10,90.4974,0.07889,0.06467
250,20250128_B2201_MCMIX004_567_156,2025-01-22T07:00:00Z,7,7,10,45.4997,0.08558,0.0682
252,20250128_B2201_MCMIX004_567_156,2025-01-22T07:12:00Z,7,9,10,0.4999,0.08205,0.06668
253,20250128_B2201_MCMIX004_567_156,2025-01-22T07:18:00Z,7,10,11,0.4999,0.07941,0.06184
254,20250128_B2201_MCMIX004_567_156,2025-01-22T07:24:00Z,7,11,11,0.4999,0.07524,0.06018
255,20250128_B2201_MCMIX004_567_156,2025-01-22T07:30:00Z,7,12,11,0.4999,0.07767,0.05639
256,20250128_B2201_MCMIX004_567_156,2025-01-22T07:36:00Z,7,13,11,0.4999,0.06904,0.05492
259,20250128_B2201_MCMIX004_567_156,2025-01-22T07:54:00Z,7,16,11,0.4999,0.06108,0.04698
260,20250128_B2201_MCMIX004_567_156,2025-01-22T08:00:00Z,7,17,11,0.4999,0.05808,0.04489
261,20250128_B2201_MCMIX004_567_156,2025-01-22T08:06:00Z,7,18,11,0.4999,0.05808,0.0433
262,20250128_B2201_MCMIX004_567_156,2025-01-22T08:12:00Z,7,19,11,0.4999,0.05791,0.04123
263,20250128_B2201_MCMIX004_567_156,2025-01-22T08:18:00Z,7,20,11,0.4999,0.05741,0.04346
264,20250128_B2201_MCMIX004_567_156,2025-01-22T08:24:00Z,7,21,11,0.4999,0.05708,0.04187
265,20250128_B2201_MCMIX004_567_156,2025-01-22T08:30:00Z,7,22,11,11.501,0.05591,0.03745
266,20250128_B2201_MCMIX004_567_156,2025-01-22T08:36:00Z,7,23,11,44.5021,0.05625,0.03902
267,20250128_B2201_MCMIX004_567_156,2025-01-22T08:42:00Z,7,0,11,89.5026,0.06276,0.04666
268,20250128_B2201_MCMIX004_567_156,2025-01-22T08:48:00Z,7,1,11,134.5003,0.06395,0.04394
269,20250128_B2201_MCMIX004_567_156,2025-01-22T08:54:00Z,7,2,11,167.5001,0.06632,0.04746
270,20250128_B2201_MCMIX004_567_156,2025-01-22T09:00:00Z,7,3,11,179.5001,0.06972,0.05052
271,20250128_B2201_MCMIX004_567_156,2025-01-22T09:06:00Z,7,4,11,168.499,0.07127,0.05459
272,20250128_B2201_MCMIX004_567_156,2025-01-22T09:12:00Z,7,5,11,135.4979,0.07697,0.05377
273,20250128_B2201_MCMIX004_567_156,2025-01-22T09:18:00Z,7,6,11,90.4974,0.07437,0.05557
274,20250128_B2201_MCMIX004_567_156,2025-01-22T09:24:00Z,7,7,11,45.4997,0.07524,0.05377
275,20250128_B2201_MCMIX004_567_156,2025-01-22T09:30:00Z,7,8,11,12.4999,0.0768,0.05688
276,20250128_B2201_MCMIX004_567_156,2025-01-22T09:36:00Z,7,9,12,0.4999,0.07819,0.05655
277,20250128_B2201_MCMIX004_567_156,2025-01-22T09:42:00Z,7,10,12,0.4999,0.0817,0.05919
278,20250128_B2201_MCMIX004_567_156,2025-01-22T09:48:00Z,7,11,12,0.4999,0.08099,0.05886
279,20250128_B2201_MCMIX004_567_156,2025-01-22T09:54:00Z,7,12,12,0.4999,0.08011,0.0582
280,20250128_B2201_MCMIX004_567_156,2025-01-22T10:00:00Z,7,13,12,0.4999,0.08647,0.06018
281,20250128_B2201_MCMIX004_567_156,2025-01-22T10:06:00Z,7,14,12,0.4999,0.08328,0.05919
282,20250128_B2201_MCMIX004_567_156,2025-01-22T10:12:00Z,7,15,12,0.4999,0.08416,0.06184
283,20250128_B2201_MCMIX004_567_156,2025-01-22T10:18:00Z,7,16,12,0.4999,0.08505,0.05869
284,20250128_B2201_MCMIX004_567_156,2025-01-22T10:24:00Z,7,17,12,0.4999,0.08594,0.06117
285,20250128_B2201_MCMIX004_567_156,2025-01-22T10:30:00Z,7,18,12,0.4999,0.08416,0.06084
286,20250128_B2201_MCMIX004_567_156,2025-01-22T10:36:00Z,7,19,12,0.4999,0.08328,0.05902
287,20250128_B2201_MCMIX004_567_156,2025-01-22T10:42:00Z,7,20,12,0.4999,0.08258,0.059520000000000003
288,20250128_B2201_MCMIX004_567_156,2025-01-22T10:48:00Z,7,21,12,0.4999,0.08594,0.06117
289,20250128_B2201_MCMIX004_567_156,2025-01-22T10:54:00Z,7,22,12,11.501,0.08434,0.06051
293,20250128_B2201_MCMIX004_567_156,2025-01-22T11:18:00Z,7,2,12,167.5001,0.14523,0.10974
294,20250128_B2201_MCMIX004_567_156,2025-01-22T11:24:00Z,7,3,12,179.5001,0.14829,0.11104
295,20250128_B2201_MCMIX004_567_156,2025-01-22T11:30:00Z,7,4,12,168.499,0.1487,0.1144
296,20250128_B2201_MCMIX004_567_156,2025-01-22T11:36:00Z,7,5,12,135.4979,0.14016,0.10956
297,20250128_B2201_MCMIX004_567_156,2025-01-22T11:42:00Z,7,6,12,90.4974,0.14299,0.11067
298,20250128_B2201_MCMIX004_567_156,2025-01-22T11:48:00Z,7,7,12,45.4997,0.14238,0.11328
299,20250128_B2201_MCMIX004_567_156,2025-01-22T11:54:00Z,7,8,12,12.4999,0.13556000000000001,0.10974
300,20250128_B2201_MCMIX004_567_156,2025-01-22T12:00:00Z,7,9,12,0.4999,0.13796,0.10678
301,20250128_B2201_MCMIX004_567_156,2025-01-22T12:06:00Z,7,10,13,0.4999,0.13996,0.10715
302,20250128_B2201_MCMIX004_567_156,2025-01-22T12:12:00Z,7,11,13,0.4999,0.13476,0.10476
303,20250128_B2201_MCMIX004_567_156,2025-01-22T12:18:00Z,7,12,13,0.4999,0.12767,0.09605
304,20250128_B2201_MCMIX004_567_156,2025-01-22T12:24:00Z,7,13,13,0.4999,0.12982,0.10165
305,20250128_B2201_MCMIX004_567_156,2025-01-22T12:30:00Z,7,14,13,0.4999,0.12669,0.09623
306,20250128_B2201_MCMIX004_567_156,2025-01-22T12:36:00Z,7,15,13,0.4999,0.1316,0.10184
307,20250128_B2201_MCMIX004_567_156,2025-01-22T12:42:00Z,7,16,13,0.4999,0.12708,0.10771
308,20250128_B2201_MCMIX004_567_156,2025-01-22T12:48:00Z,7,17,13,0.4999,0.12533,0.09229
309,20250128_B2201_MCMIX004_567_156,2025-01-22T12:54:00Z,7,18,13,0.4999,0.12416,0.09282
310,20250128_B2201_MCMIX004_567_156,2025-01-22T13:00:00Z,7,19,13,0.4999,0.12708,0.09605
311,20250128_B2201_MCMIX004_567_156,2025-01-22T13:06:00Z,7,20,13,0.4999,0.12747,0.09318
312,20250128_B2201_MCMIX004_567_156,2025-01-22T13:12:00Z,7,21,13,0.4999,0.11819,0.08874
313,20250128_B2201_MCMIX004_567_156,2025-01-22T13:18:00Z,7,22,13,11.501,0.13496,0.10093
314,20250128_B2201_MCMIX004_567_156,2025-01-22T13:24:00Z,7,23,13,44.5021,0.13377,0.09623
315,20250128_B2201_MCMIX004_567_156,2025-01-22T13:30:00Z,7,0,13,89.5026,0.1487,0.10993
316,20250128_B2201_MCMIX004_567_156,2025-01-22T13:36:00Z,7,1,13,134.5003,0.14543,0.10993
317,20250128_B2201_MCMIX004_567_156,2025-01-22T13:42:00Z,7,2,13,167.5001,0.15804,0.11893
318,20250128_B2201_MCMIX004_567_156,2025-01-22T13:48:00Z,7,3,13,179.5001,0.18351,0.12657
319,20250128_B2201_MCMIX004_567_156,2025-01-22T13:54:00Z,7,4,13,168.499,0.16544,0.12909
320,20250128_B2201_MCMIX004_567_156,2025-01-22T14:00:00Z,7,5,13,135.4979,0.17362,0.14128
321,20250128_B2201_MCMIX004_567_156,2025-01-22T14:06:00Z,7,6,13,90.4974,0.17711,0.14049
322,20250128_B2201_MCMIX004_567_156,2025-01-22T14:12:00Z,7,7,13,45.4997,0.18107,0.14389
323,20250128_B2201_MCMIX004_567_156,2025-01-22T14:18:00Z,7,8,13,12.4999,0.18174,0.14691
324,20250128_B2201_MCMIX004_567_156,2025-01-22T14:24:00Z,7,9,14,0.4999,0.18485,0.1459
325,20250128_B2201_MCMIX004_567_156,2025-01-22T14:30:00Z,7,10,14,0.4999,0.17821,0.14348
326,20250128_B2201_MCMIX004_567_156,2025-01-22T14:36:00Z,7,11,14,0.4999,0.18329,0.14069
327,20250128_B2201_MCMIX004_567_156,2025-01-22T14:42:00Z,7,12,14,0.4999,0.21391,0.14832
328,20250128_B2201_MCMIX004_567_156,2025-01-22T14:48:00Z,7,13,14,0.4999,0.18619,0.14308
329,20250128_B2201_MCMIX004_567_156,2025-01-22T14:54:00Z,7,14,14,0.4999,0.18507,0.1463
330,20250128_B2201_MCMIX004_567_156,2025-01-22T15:00:00Z,7,15,14,0.4999,0.19024,0.14934
331,20250128_B2201_MCMIX004_567_156,2025-01-22T15:06:00Z,7,16,14,0.4999,0.18063,0.14188
332,20250128_B2201_MCMIX004_567_156,2025-01-22T15:12:00Z,7,17,14,0.4999,0.19024,0.14049
333,20250128_B2201_MCMIX004_567_156,2025-01-22T15:18:00Z,7,18,14,0.4999,0.18396,0.14009
334,20250128_B2201_MCMIX004_567_156,2025-01-22T15:24:00Z,7,19,14,0.4999,0.18463,0.14049
335,20250128_B2201_MCMIX004_567_156,2025-01-22T15:30:00Z,7,20,14,0.4999,0.1853,0.16633
336,20250128_B2201_MCMIX004_567_156,2025-01-22T15:36:00Z,7,21,14,0.4999,0.18107,0.13475
337,20250128_B2201_MCMIX004_567_156,2025-01-22T15:42:00Z,7,22,14,11.501,0.18888,0.14409
338,20250128_B2201_MCMIX004_567_156,2025-01-22T15:48:00Z,7,23,14,44.5021,0.19182,0.14188
340,20250128_B2201_MCMIX004_567_156,2025-01-22T16:00:00Z,7,1,14,134.5003,0.20916,0.15568
341,20250128_B2201_MCMIX004_567_156,2025-01-22T16:06:00Z,7,2,14,167.5001,0.21011,0.16338
342,20250128_B2201_MCMIX004_567_156,2025-01-22T16:12:00Z,7,3,14,179.5001,0.21391,0.16633
346,20250128_B2201_MCMIX004_567_156,2025-01-22T16:36:00Z,7,7,14,45.4997,0.24968,0.20062
347,20250128_B2201_MCMIX004_567_156,2025-01-22T16:42:00Z,7,8,14,12.4999,0.24994,0.1997
348,20250128_B2201_MCMIX004_567_156,2025-01-22T16:48:00Z,7,9,14,0.4999,0.25046,0.1997
349,20250128_B2201_MCMIX004_567_156,2025-01-22T16:54:00Z,7,10,15,0.4999,0.2515,0.20153
350,20250128_B2201_MCMIX004_567_156,2025-01-22T17:00:00Z,7,11,15,0.4999,0.24787,0.19494
351,20250128_B2201_MCMIX004_567_156,2025-01-22T17:06:00Z,7,12,15,0.4999,0.24046,0.19089
352,20250128_B2201_MCMIX004_567_156,2025-01-22T17:12:00Z,7,13,15,0.4999,0.24173,0.18955
353,20250128_B2201_MCMIX004_567_156,2025-01-22T17:18:00Z,7,14,15,0.4999,0.23143,0.18534
355,20250128_B2201_MCMIX004_567_156,2025-01-22T17:30:00Z,7,16,15,0.4999,0.23818,0.1838
356,20250128_B2201_MCMIX004_567_156,2025-01-22T17:36:00Z,7,17,15,0.4999,0.23642,0.18226
357,20250128_B2201_MCMIX004_567_156,2025-01-22T17:42:00Z,7,18,15,0.4999,0.24046,0.186
358,20250128_B2201_MCMIX004_567_156,2025-01-22T17:48:00Z,7,19,15,0.4999,0.23592,0.18095
359,20250128_B2201_MCMIX004_567_156,2025-01-22T17:54:00Z,7,20,15,0.4999,0.23844,0.18336
360,20250128_B2201_MCMIX004_567_156,2025-01-22T18:00:00Z,7,21,15,0.4999,0.23317,0.17833
361,20250128_B2201_MCMIX004_567_156,2025-01-22T18:06:00Z,7,22,15,11.501,0.23793,0.18007
362,20250128_B2201_MCMIX004_567_156,2025-01-22T18:12:00Z,7,23,15,44.5021,0.23818,0.17703
363,20250128_B2201_MCMIX004_567_156,2025-01-22T18:18:00Z,7,0,15,89.5026,0.24479,0.18534
364,20250128_B2201_MCMIX004_567_156,2025-01-22T18:24:00Z,7,1,15,134.5003,0.25779,0.19879
365,20250128_B2201_MCMIX004_567_156,2025-01-22T18:30:00Z,7,2,15,167.5001,0.27146,0.2108
366,20250128_B2201_MCMIX004_567_156,2025-01-22T18:36:00Z,7,3,15,179.5001,0.28081,0.21836
367,20250128_B2201_MCMIX004_567_156,2025-01-22T18:42:00Z,7,4,15,168.499,0.2836,0.22243
368,20250128_B2201_MCMIX004_567_156,2025-01-22T18:48:00Z,7,5,15,135.4979,0.29553,0.23462
369,20250128_B2201_MCMIX004_567_156,2025-01-22T18:54:00Z,7,6,15,90.4974,0.31555,0.25565
370,20250128_B2201_MCMIX004_567_156,2025-01-22T19:00:00Z,7,7,15,45.4997,0.29784,0.24336
371,20250128_B2201_MCMIX004_567_156,2025-01-22T19:06:00Z,7,8,15,12.4999,0.31016,0.23487
372,20250128_B2201_MCMIX004_567_156,2025-01-22T19:12:00Z,7,9,16,0.4999,0.27776,0.22605
373,20250128_B2201_MCMIX004_567_156,2025-01-22T19:18:00Z,7,10,16,0.4999,0.26096,0.21433
374,20250128_B2201_MCMIX004_567_156,2025-01-22T19:24:00Z,7,11,16,0.4999,0.25098,0.20637
375,20250128_B2201_MCMIX004_567_156,2025-01-22T19:30:00Z,7,12,16,0.4999,0.23894,0.19607
376,20250128_B2201_MCMIX004_567_156,2025-01-22T19:36:00Z,7,13,16,0.4999,0.22895,0.18711
377,20250128_B2201_MCMIX004_567_156,2025-01-22T19:42:00Z,7,14,16,0.4999,0.22624,0.18622
378,20250128_B2201_MCMIX004_567_156,2025-01-22T19:48:00Z,7,15,16,0.4999,0.25673,0.20591
379,20250128_B2201_MCMIX004_567_156,2025-01-22T19:54:00Z,7,16,16,0.4999,0.24377,0.19607
380,20250128_B2201_MCMIX004_567_156,2025-01-22T20:00:00Z,7,17,16,0.4999,0.23667,0.19224
381,20250128_B2201_MCMIX004_567_156,2025-01-22T20:06:00Z,7,18,16,0.4999,0.23093,0.1838
382,20250128_B2201_MCMIX004_567_156,2025-01-22T20:12:00Z,7,19,16,0.4999,0.26497,0.2115
383,20250128_B2201_MCMIX004_567_156,2025-01-22T20:18:00Z,7,20,16,0.4999,0.26096,0.20337
384,20250128_B2201_MCMIX004_567_156,2025-01-22T20:24:00Z,7,21,16,0.4999,0.25779,0.20591
385,20250128_B2201_MCMIX004_567_156,2025-01-22T20:30:00Z,7,22,16,11.501,0.29352,0.20823
386,20250128_B2201_MCMIX004_567_156,2025-01-22T20:36:00Z,7,23,16,44.5021,0.27146,0.21221
387,20250128_B2201_MCMIX004_567_156,2025-01-22T20:42:00Z,7,0,16,89.5026,0.27528,0.21362
388,20250128_B2201_MCMIX004_567_156,2025-01-22T20:48:00Z,7,1,16,134.5003,0.26443,0.20986
389,20250128_B2201_MCMIX004_567_156,2025-01-22T20:54:00Z,7,2,16,167.5001,0.3069,0.2416
390,20250128_B2201_MCMIX004_567_156,2025-01-22T21:00:00Z,7,3,16,179.5001,0.30308,0.24412
394,20250128_B2201_MCMIX004_567_156,2025-01-22T21:24:00Z,7,7,16,45.4997,0.40086,0.34021
395,20250128_B2201_MCMIX004_567_156,2025-01-22T21:30:00Z,7,8,16,12.4999,0.4027,0.34401
396,20250128_B2201_MCMIX004_567_156,2025-01-22T21:36:00Z,7,9,16,0.4999,0.40123,0.34211
397,20250128_B2201_MCMIX004_567_156,2025-01-22T21:42:00Z,7,10,17,0.4999,0.39395,0.33675
398,20250128_B2201_MCMIX004_567_156,2025-01-22T21:48:00Z,7,11,17,0.4999,0.38715,0.3324
399,20250128_B2201_MCMIX004_567_156,2025-01-22T21:54:00Z,7,12,17,0.4999,0.38573,0.32869
400,20250128_B2201_MCMIX004_567_156,2025-01-22T22:00:00Z,7,13,17,0.4999,0.37385,0.32199
401,20250128_B2201_MCMIX004_567_156,2025-01-22T22:06:00Z,7,14,17,0.4999,0.36803,0.3142
402,20250128_B2201_MCMIX004_567_156,2025-01-22T22:12:00Z,7,15,17,0.4999,0.37041,0.31837
403,20250128_B2201_MCMIX004_567_156,2025-01-22T22:18:00Z,7,16,17,0.4999,0.36094,0.308
404,20250128_B2201_MCMIX004_567_156,2025-01-22T22:24:00Z,7,17,17,0.4999,0.36905,0.31539
405,20250128_B2201_MCMIX004_567_156,2025-01-22T22:30:00Z,7,18,17,0.4999,0.36027,0.30683
406,20250128_B2201_MCMIX004_567_156,2025-01-22T22:36:00Z,7,19,17,0.4999,0.35794,0.30421
407,20250128_B2201_MCMIX004_567_156,2025-01-22T22:42:00Z,7,20,17,0.4999,0.35894,0.30479
408,20250128_B2201_MCMIX004_567_156,2025-01-22T22:48:00Z,7,21,17,0.4999,0.35364,0.30017
409,20250128_B2201_MCMIX004_567_156,2025-01-22T22:54:00Z,7,22,17,11.501,0.34971,0.29616
410,20250128_B2201_MCMIX004_567_156,2025-01-22T23:00:00Z,7,23,17,44.5021,0.36061,0.30363
411,20250128_B2201_MCMIX004_567_156,2025-01-22T23:06:00Z,7,0,17,89.5026,0.35994,0.30479
